Ano;Mês;Indicador;Descrição;Município;UF;Prestadora;Resultado;Número de Coletores;Número de Medidas;Limite Inferior;Limite Superior;data
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;76,27;12548;77602;76,0054;76,5301;2022-10-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;vivo;84,49;9172;49077;84,1568;84,8166;2022-10-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;75,72;7020;36543;75,3366;76,1013;2022-05-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;75,66;5205;24398;75,1899;76,1257;2022-04-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;77,51;2930;9214;76,7510;78,2738;2022-03-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);rio branco;ac;tim;89,81;1874;7852;88,9835;90,6331;2022-10-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;79,72;9984;41767;79,3651;80,0803;2022-06-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;80,83;19692;77570;80,5665;81,0913;2022-09-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;claro;81,28;5665;23716;80,8038;81,7530;2022-10-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;78,64;7315;24558;78,1710;79,1037;2022-04-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;81,86;24003;88159;81,6150;82,1073;2022-11-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;78,03;14564;77398;77,7659;78,2913;2022-12-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;85,75;12458;45003;85,4055;86,0945;2022-12-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;75,59;11632;78028;75,3296;75,8529;2022-08-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;79,22;8919;33318;78,8214;79,6222;2022-05-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;84,37;10808;43188;84,0196;84,7230;2022-10-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;82,20;1027;4457;81,1101;83,2996;2022-03-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;claro;81,47;2409;11465;80,7827;82,1478;2022-06-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;85,35;10558;42461;84,9924;85,7018;2022-11-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;82,30;11827;48212;81,9679;82,6336;2022-09-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;81,02;22548;89208;80,7794;81,2688;2022-10-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;claro;81,72;1531;6849;80,8368;82,6030;2022-05-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;claro;80,16;449;2161;78,5912;81,7356;2022-04-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;claro;83,07;13648;51065;82,7432;83,3901;2022-09-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;claro;80,76;276;1258;78,6996;82,8208;2022-03-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;vivo;85,19;6397;29481;84,7605;85,6118;2022-06-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;vivo;84,68;9272;51365;84,3603;85,0053;2022-09-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;84,68;71;124;78,1141;91,2407;2022-05-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;55,56;29;36;43,3745;67,7365;2022-11-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;81,43;83;139;75,2295;87,6276;2022-09-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;71,43;51;76;63,0450;79,8120;2022-12-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;85,71;54;91;78,0528;93,3757;2022-04-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;83,61;93;176;78,0975;89,1156;2022-08-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;66,67;46;60;57,2313;76,1019;2022-12-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;79,25;55;98;71,8625;86,6280;2022-10-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;85,71;14;7;58,0904;100,0000;2022-06-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;52,17;18;23;36,9344;67,4133;2022-09-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;100,00;4;2;48,3205;100,0000;2022-03-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;52,38;18;21;36,4323;68,3295;2022-08-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;tim;87,47;8479;37683;87,0946;87,8476;2022-06-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);rio branco;ac;claro;82,74;4050;18862;82,2109;83,2752;2022-06-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;vivo;83,39;146;565;80,3174;86,4669;2022-12-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;tim;48,57;262;1081;46,3432;50,7890;2022-12-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;43,08;34;64;33,9412;52,2126;2022-08-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;52,58;38;97;45,1565;59,9980;2022-10-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;vivo;82,96;49;135;76,6727;89,2531;2022-06-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;vivo;81,82;103;296;77,5701;86,0662;2022-09-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;43,48;12;23;28,2388;58,7176;2022-05-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;vivo;81,43;94;279;77,0530;85,8041;2022-08-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;tim;47,70;332;1176;45,5728;49,8353;2022-08-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;vivo;80,95;69;210;75,9089;85,9957;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;tim;57,76;215;580;54,7238;60,7933;2022-04-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;60,33;41;121;53,6864;66,9747;2022-12-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;75,00;3;4;38,4571;100,0000;2022-04-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;46,15;17;38;34,2977;58,0099;2022-06-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;vivo;75,00;10;6;45,1628;100,0000;2022-03-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;tim;36,05;228;846;33,5392;38,5647;2022-10-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;tim;54,51;253;754;51,8476;57,1709;2022-05-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pb;claro;48,19;36;83;40,1705;56,2149;2022-09-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;75,00;42;78;66,7246;83,2753;2022-11-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;85,71;10;7;58,0904;100,0000;2022-05-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;83,15;90;171;77,5570;88,7350;2022-07-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;46,43;22;28;32,6166;60,2404;2022-10-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;76,92;16;13;56,6527;97,1934;2022-07-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;vivo;85,74;2328;6205;84,8094;86,6651;2022-03-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;84,66;85;157;78,8296;90,4954;2022-06-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;tim;83,67;26;47;73,0128;94,3341;2022-03-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);boa vista;pb;vivo;90,91;8;6;61,0719;100,0000;2022-04-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;vivo;85,47;4068;15143;84,8713;86,0591;2022-04-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;75,92;9957;62579;75,6235;76,2078;2022-07-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;tim;83,05;8273;20821;82,5457;83,5587;2022-03-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;vivo;82,86;3725;19205;82,3373;83,3921;2022-08-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;vivo;77,71;5034;23055;77,2328;78,1955;2022-10-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;81,01;16635;66575;80,7231;81,2896;2022-08-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;vivo;75,63;6670;28613;75,1978;76,0620;2022-11-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;claro;83,90;906;3763;82,7044;85,0872;2022-04-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;vivo;85,71;1174;3647;84,5005;86,9209;2022-05-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;tim;81,03;14555;51025;80,7063;81,3534;2022-11-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;claro;83,01;18519;62380;82,7179;83,3032;2022-12-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;vivo;84,09;2674;13708;83,4699;84,7184;2022-07-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;80,08;5720;23777;79,6076;80,5555;2022-05-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;tim;82,06;18724;73996;81,7911;82,3285;2022-07-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);joao pessoa;pb;tim;82,27;17022;66433;81,9888;82,5559;2022-06-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;81,94;25124;86936;81,6882;82,1840;2022-12-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;80,11;11204;47462;79,7757;80,4466;2022-07-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;claro;81,34;6220;21279;80,8373;81,8394;2022-12-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);macapa;ap;tim;89,57;8597;34644;89,1789;89,9642;2022-11-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;77,00;12827;73904;76,7335;77,2712;2022-11-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;80,93;12854;52583;80,6123;81,2498;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;81,91;1705;7714;81,0783;82,7426;2022-04-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;claro;80,68;9257;39796;80,3151;81,0478;2022-06-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;75,72;12378;83123;75,4714;75,9784;2022-09-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;78,49;4562;12478;77,8330;79,1416;2022-03-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;vivo;75,47;8569;48556;75,1399;75,8032;2022-06-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);sao luis;ma;tim;80,82;12577;53801;80,5004;81,1306;2022-08-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;82,54;2575;10329;81,8174;83,2556;2022-08-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;82,91;1604;5150;81,8927;83,9295;2022-04-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;81,71;559;2209;80,1561;83,2661;2022-03-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;83,91;2237;14018;83,2948;84,5294;2022-11-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;86,45;14523;58545;86,1528;86,7569;2022-06-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;84,67;16880;84736;84,4214;84,9235;2022-12-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;82,20;32253;93393;81,9618;82,4401;2022-12-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;86,43;35635;135546;86,2289;86,6259;2022-10-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;87,62;2587;9752;86,8846;88,3648;2022-11-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;86,66;26100;99526;86,4311;86,8944;2022-08-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;80,51;3557;14693;79,9047;81,1106;2022-06-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;89,45;11305;57817;89,1467;89,7546;2022-09-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;80,57;2192;8619;79,7789;81,3534;2022-05-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;83,02;2295;8612;82,2317;83,8068;2022-09-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;81,23;30469;104660;81,0028;81,4546;2022-11-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;86,65;20324;78411;86,3850;86,9070;2022-07-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,55;21024;51446;79,2252;79,8697;2022-03-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;80,59;1398;8348;79,7942;81,3940;2022-06-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;82,09;2133;8726;81,3051;82,8699;2022-06-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;85,88;37765;160305;85,6962;86,0613;2022-11-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;83,00;1011;2678;81,5833;84,4079;2022-03-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;80,95;1718;10716;80,2476;81,6597;2022-07-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;82,48;1904;6733;81,5872;83,3686;2022-05-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;81,47;2035;13526;80,8369;82,0937;2022-08-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;86,30;37812;134746;86,0980;86,4962;2022-11-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;82,01;631;2818;80,6317;83,3852;2022-04-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,36;38142;126000;79,1496;79,5614;2022-05-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;vivo;84,43;2275;13342;83,7935;85,0590;2022-12-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;77,16;9120;34850;76,7734;77,5564;2022-10-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;tim;82,14;2303;9390;81,3897;82,8981;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;84,37;2428;10325;83,6487;85,0873;2022-04-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,61;41869;146670;79,4143;79,7960;2022-09-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,56;45680;169864;79,3804;79,7350;2022-07-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;79,59;42159;153280;79,4029;79,7763;2022-06-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;90,09;7605;30672;89,6684;90,5030;2022-07-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;86,55;31066;117036;86,3315;86,7588;2022-09-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;91,44;3509;9283;90,6804;92,1975;2022-05-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;79,46;6635;25554;78,9980;79,9124;2022-08-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);palmas;to;claro;80,66;5047;19676;80,1356;81,1776;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;tim;80,06;32686;98916;79,8254;80,2902;2022-04-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;88,90;13496;73214;88,6335;89,1737;2022-10-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;85,22;9069;34151;84,8231;85,6140;2022-05-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;90,30;5640;19649;89,7761;90,8189;2022-06-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;92,13;2708;6327;91,2098;93,0475;2022-04-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;90,38;9726;46024;90,0432;90,7245;2022-08-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;87,11;15471;84217;86,8538;87,3575;2022-11-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;85,89;39685;133343;85,6858;86,0861;2022-12-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;vivo;92,19;1672;3184;90,8992;93,4896;2022-03-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);recife;pe;claro;83,71;1499;5979;82,7644;84,6548;2022-03-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;86,50;5913;36933;86,1217;86,8823;2022-08-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;88,38;3546;16466;87,8064;88,9456;2022-06-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;84,11;14442;56116;83,8047;84,4217;2022-11-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;87,88;2237;7681;87,0452;88,7131;2022-05-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;claro;87,42;8359;38274;87,0434;87,7906;2022-06-28
2022;5;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;claro;87,56;5272;22336;87,0736;88,0517;2022-05-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;83,91;22343;88140;83,6646;84,1570;2022-08-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;claro;87,16;11799;52513;86,8423;87,4802;2022-07-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;claro;86,91;15348;67180;86,6278;87,1917;2022-08-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;81,19;9632;47085;80,8504;81,5240;2022-12-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;83,81;9513;23063;83,3303;84,2928;2022-03-28
2022;3;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;87,97;1057;2669;86,5583;89,3877;2022-03-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;87,52;4681;26175;87,0711;87,9746;2022-07-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;claro;86,46;21319;98524;86,2283;86,6940;2022-10-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;83,82;18981;72012;83,5437;84,0884;2022-06-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;84,23;16201;53946;83,9158;84,5451;2022-12-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;tim;83,90;20773;80646;83,6424;84,1571;2022-07-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);maceio;al;vivo;88,61;1710;5417;87,6169;89,6029;2022-04-28
2022;8;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;86,27;25912;118501;86,0561;86,4807;2022-08-28
2022;4;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;85,01;2970;16645;84,4463;85,5792;2022-04-28
2022;12;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;87,53;44258;174825;87,3593;87,7089;2022-12-28
2022;6;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;79,42;10586;32726;79,0118;79,8198;2022-06-28
2022;11;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;vivo;80,72;15862;55156;80,4069;81,0293;2022-11-28
2022;7;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;85,85;19833;92304;85,6072;86,0884;2022-07-28
2022;9;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;tim;87,06;48647;231866;86,9099;87,2135;2022-09-28
2022;10;INF5-4;experiencia do uso de aplicativos em redes de dados - chamadas de video (videoconferencia);belem;pa;claro;85,99;35513;160431;85,8071;86,1720;2022-10-28
